query_id,split,query,decision,reason,reviewer,title,summary,target_description,regions,categories,application_period,organization,program_id
Q01,dev,서울 서초구에서 온라인 판매가 가능한 제품을 보유한 소상공인인데 AI 홍보 콘텐츠 제작 비용이나 제작 서비스를 지원받고 싶어,,,,2026년 디지털커머스 전문기관(소담스퀘어 in 경북) 모집 공고,"소상공인 디지털 콘텐츠 제작 및 온라인시장 진출을 위해 필요한 장비ㆍ시설을 구축하고 전문인력, 사업지원 등을 통한 소상공인 디지털 전환 촉진을 위한 사업입니다. ☞ 디지털커머스 역량강화를 필요로 하는「소상공인기본법」제2조에 따른 소상공인 ☞ AI플랫폼 활용 디지털 커머스 역량강화 교육 및 컨설팅 - AI플랫폼 활용 홍보 및 광고 콘텐츠 제작 실습 - 디지털커머스 전환 및 역량강화를 위한 정책연계 컨설팅 - 온라인 유통 플랫폼 입점지원(별도 사업 연계지원)",소상공인,전국,내수,2026-08-05 ~ 2026-10-30,한국중소벤처기업유통원,BIZINFO:PBLN_000000000125166
Q01,dev,서울 서초구에서 온라인 판매가 가능한 제품을 보유한 소상공인인데 AI 홍보 콘텐츠 제작 비용이나 제작 서비스를 지원받고 싶어,,,,2027년 콘텐츠 아메리카(Content Americas) 한국공동관 및 쇼케이스 참가기업 모집 공고,"한국콘텐츠진흥원은 한국 방송콘텐츠의 해외 수출 증진을 위해 다음과 같이 2027년 콘텐츠 아메리카(Content Americas) 한국공동관 및 쇼케이스 참가기업을 모집하오니 관심 있는 업체들의 많은 신청 바랍니다. ☞ 국내 방송프로그램의 기획ㆍ제작ㆍ배급 및 유통 관련 해외수출을 희망하는 기업 - 글로벌 OTT를 통해 해외 방영ㆍ전송된 방송영상콘텐츠 기획개발 및 제작 레퍼런스 보유 혹은 자사 콘텐츠 IP 비즈니스 경쟁력이 높은 기업 - 한국공동관 및 쇼케이스 모두 참가 가능한 기업(참가사 직접 발표 예정) ☞ 공동관 비즈매칭, 쇼케이스, 홍보마케팅 지원",중소기업,전국,수출,2026-08-31 ~ 2026-09-21,한국콘텐츠진흥원,BIZINFO:PBLN_000000000126036
Q01,dev,서울 서초구에서 온라인 판매가 가능한 제품을 보유한 소상공인인데 AI 홍보 콘텐츠 제작 비용이나 제작 서비스를 지원받고 싶어,,,,[서울ㆍ인천ㆍ경기ㆍ강원] 2026년 중소기업 AI훈련확산센터 참여기업 모집 공고,"AI 도입과 활용에 어려움을 겪는 중소기업을 위해 고용노동부와 산업인력공단, 캐럿글로벌이 함께합니다. 전문 코치가 기업 현장을 직접 방문하여 귀사에 가장 최적화된 AX 솔루션을 제시해 드립니다. 지금 바로 신청하여 우리 기업의 워크플로우를 혁신해 보세요. ☞ AI 활용 및 도입 수요가 있는 상시 근로자 20인 이상, AI기반 스타트업 등의 경우 20인 미만인 중소기업(서울, 인천, 경기, 강원 소재) - AI 기술 도입 및 활용에 어려움을 겪고 있어 전문가의 컨설팅이 필요한 중소기업 ☞ AI 맞춤 컨설팅 비용 100% 전액 지원, 전문 AI 훈련 코치 전담 매칭, 맞춤 로드맵 설계, 지속적인 기술 자문 및 사후 관리 시스템 등 지원",중소기업,"서울, 인천, 경기, 강원",경영,모집 완료시,한국산업인력공단,BIZINFO:PBLN_000000000123108
Q01,dev,서울 서초구에서 온라인 판매가 가능한 제품을 보유한 소상공인인데 AI 홍보 콘텐츠 제작 비용이나 제작 서비스를 지원받고 싶어,,,,[서울] 서초구 2026년 소상공인 대상 AI 홍보 컨텐츠 제작지원 신청자 모집 공고,"서초구에서 중ㆍ소상공인 대상으로 AI 홍보 컨텐츠 제작지원 신청자를 모집하오니 많은 참여 부탁드립니다. ☞ 온라인 판매가 가능한 제품을 보유한 서초구 소재 중ㆍ소상공인 ☞ 상품 썸네일, 상품이미지, 모델 이미지, 상세페이지, 숏폼 영상 등 홍보콘텐츠 AI 자동생성 지원",중소기업,서울,내수,상시 접수,기초자치단체,BIZINFO:PBLN_000000000125560
Q01,dev,서울 서초구에서 온라인 판매가 가능한 제품을 보유한 소상공인인데 AI 홍보 콘텐츠 제작 비용이나 제작 서비스를 지원받고 싶어,,,,2026년 고신뢰 반도체 상용화를 위한 검증ㆍ확인 지원사업 기업 지원 프로그램 모집 공고,"한국산업기술시험원(KTL)은 경북대학교, 한국팹리스산업협회와 함께 산업통상자원부가 주관하고 있는 「고신뢰 반도체 상용화를 위한 검증ㆍ확인 지원」을 수행하고 있으며, 국내 팹리스 기업의 제품 신뢰성 확보와 상용화 촉진을 위해 아래와 같이 기업지원을 진행하오니, 희망하는 비수도권 소재의 팹리스 기업의 많은 신청 바랍니다. ☞ 고신뢰 반도체 설계 기업(팹리스, IP 전문 기업 등)으로 중소기업 및 중견기업(창업 및 벤처기업 포함)이며, 다음①, ② 요건 중 하나라도 해당하는 기업 - ① 비수도권(서울ㆍ인천ㆍ경기ㆍ해외 제외) 내 본사, 지사, 공장, 연구소 중 1개 이상 소재한 기업 - ② 수도권 기업 중 ‘26년까지 (대구)지능형 반도체 개발지원센터 입주 예정인 기업 ☞ 반도체 검증ㆍ확인(V&V) 지원(최대 2,000만원 이내) - 기능안전 인증 및 기술 대응을 위한 핵심 산출물(Work Product) 생성, FMEDA (Failure Modes, Effects, and Diagnostic Analysis) 분석 및 시뮬레이션 지원 - FTA (Fault Tree Analysis) 등 정량적ㆍ정성적 안전성 분석, 차량용 반도체(ISO 26262) 등 글로벌 표준에 부합하는 프로세스 구축 및 검증 확인 지원 ※ 상기 명시된 항목은 대표적인 예시이며, 수요기업의 개발 단계 및 필요에 따라 협의를 통한 기타 ISO 26262 관련 산출물 생성 지원 가능",중소기업,전국,기술,예산 소진시까지,한국산업기술시험원,BIZINFO:PBLN_000000000125339
Q01,dev,서울 서초구에서 온라인 판매가 가능한 제품을 보유한 소상공인인데 AI 홍보 콘텐츠 제작 비용이나 제작 서비스를 지원받고 싶어,,,,[경기] 시흥시 2026년 소상공인 유통산업 경쟁력 강화 지원사업 동네슈퍼 공동세일전 참여점포 모집 공고,"시흥산업진흥원은 시흥시 소재 동네슈퍼 및 소형 마트를 대상으로 합동 할인 판촉전을 지원하며, 아래와 같이 참여 점포를 모집하오니 많은 관심과 참여 바랍니다. ☞ 시흥시 소재 동네슈퍼 및 소형 마트 ☞ 관내 소매점 합동 할인 판촉전(인행사 품목 공동 구매 지원, 홍보물품 지원 등) 지원",소상공인,경기,내수,선착순 접수,시흥산업진흥원,BIZINFO:PBLN_000000000122948
Q02,dev,부산에서 고령친화 기술 서비스를 만드는 중소기업인데 시장 검증과 사업화 비용을 지원받고 싶어,,,,[전북] 2026년 7차 ILP 서비스 기술연결 수요기업 모집 공고,"전북특별자치도와 전북테크노파크가 지원하는「전북특별자치도 ILP 서비스」는 공공연구기관ㆍ대학의 지식ㆍ연구성과ㆍ기술을 기업과 공유-연결하고 참여자간 협력을 통해 기술사업화를 촉진하기 위한 사업입니다. 전북특별자치도형 ILP 서비스에 참여하여 기술연결 및 사업화 추진을 희망하는 기업은 아래 공고내용에 따라 신청하여 주시기 바랍니다. ☞ 도내 사업장(본사, 지점, 공장, 연구소 등)을 보유한 기업으로 사업화를 위한 기술수요 또는 기술적 애로사항을 보유한 기업 ☞ ILP 서비스를 통한 기술연결에 수반되는 비용 지원",중소기업,전북,기술,2026-08-18 ~ 2026-09-18,전북테크노파크,BIZINFO:PBLN_000000000125575
Q02,dev,부산에서 고령친화 기술 서비스를 만드는 중소기업인데 시장 검증과 사업화 비용을 지원받고 싶어,,,,[부산] 2026년 원산지 사후검증 컨설팅 지원사업 참여기업 모집 공고,"부산지역 「2026년 원산지 사후검증 컨설팅 지원 사업」 참여 기업을 다음과 같이 모집합니다. ☞ 부산지역 중소ㆍ중견 기업 ☞ 원산지 사후 검증 대비 맞춤형 컨설팅 - 원산지증명서류 작성 및 보관, 원산지검증 절차, 검증대응 매뉴얼 작성, 모의검증 실시, FTA-PASS를 활용한 표준질의서 작성 등 원산지검증 대응 관련 사항 지원 - 기업당 최대 150만원 지원",중소기업,부산,수출,예산 소진시까지,부산상공회의소,BIZINFO:PBLN_000000000120484
Q02,dev,부산에서 고령친화 기술 서비스를 만드는 중소기업인데 시장 검증과 사업화 비용을 지원받고 싶어,,,,[대구] 2026년 5차 대학 기술 활용 사업화 지원 과제 기업 모집 공고,"경북대학교 지산학연협력기술연구소에서 수행하는「대구형 R&D 전주기 지원체계 구축」사업의 「대학 기술 활용 사업화 지원」 과제를 아래와 같이 공고하오니 지역 기업의 많은 참여 바랍니다. ☞ 과제공고일 기준 대구 지역(사업자등록증 기준) 內에 소재 중인 중소ㆍ중견기업 중, 대구 5대 신산업 분야의 법인기업 ※ 자세한 지원대상 공고문 참조 ☞ 대학 보유 특허 및 노하우 기술 이전을 통한 기업의 제품화 및 사업화 지원 - 개발된 제품의 글로벌 시장 진출 및 신시장 진입 지원과 연계지원 - 일반용역비, 연구재료비, 연구활동비 지원",중소기업,"대구, 경북",기술,2026-08-27 ~ 2026-09-15,경북대학교 지산학연협력기술연구소,BIZINFO:PBLN_000000000125910
Q02,dev,부산에서 고령친화 기술 서비스를 만드는 중소기업인데 시장 검증과 사업화 비용을 지원받고 싶어,,,,[서울] 2026년 중동상황 대응 중소기업 수출위기극복 및 대체시장 개척 심화컨설팅 참여기업 모집 공고,"서울경제진흥원(SBA)에서는 미ㆍ이란 분쟁 등 중동 상황 장기화로 인해 물류ㆍ대금ㆍ계약 애로를 겪거나, 새로운 대체시장으로 진출하려는 서울 소재 중소기업을 위해 「수출 위기극복 및 대체시장 개척 심화 컨설팅 지원사업」을 다음과 같이 공고합니다. ☞ 서울소재 중소기업(서울 관할 세무서에 사업자등록을 한 「중소기업기본법」 제2조에 의한 중소기업) - 중동 수출 이력 보유 기업 : 최근 3년 중동 지역 수출실적증명 제출 가능 기업 - 중동 진출(재진출) 희망 기업 : 중동 진출 희망의향서(붙임 양식) 제출 기업 ☞ 기회발굴, 중동 피해 수습 및 선제조치 2개 분야 중 택1 지원(기업당 최대 2,000만 원 한도) - 기회발굴 : 중동 진출/재진출 및 대체시장 다변화(수출 제품 현지화, 대체시장 진출조사, 인증ㆍ규제 대응) - 중동 피해 수습 및 선제조치 : 계약ㆍ결제ㆍ공급망 안전망 구축(계약 파기 및 법률 분쟁 자문, 대금 미화수 및 금융ㆍ환리스크, 물류비 절감 및 공급망 다변화)",중소기업,서울,수출,2026-08-20 ~ 2026-09-09,서울경제진흥원,BIZINFO:PBLN_000000000125679
Q02,dev,부산에서 고령친화 기술 서비스를 만드는 중소기업인데 시장 검증과 사업화 비용을 지원받고 싶어,,,,[경남] 진주시 2026년 중소기업 국내외 인증수수료 지원사업 공고,관내 기술력을 가진 중소기업의 초기 판로개척을 지원하고 중소기업 경쟁력 강화로 지역경기 활성화를 위해 중소기업 국내외 인증수수료 지원 사업을 아래와 같이 공고합니다. ☞ 공고일 현재 진주시에 본사와 공장을 둔 중소기업 (중소기업기본법 제2조에 의한 기업으로 공장등록을 마친 기업) ☞ 당해년도 인증 신규 취득 및 갱신에 소요된 인증 수수료 지원 - 해외 규격인증 : 기업당 최대 300만원 / 국내 인증 : 기업당 최대 100만원,중소기업,경남,기술,예산 소진시까지,중소기업기술혁신협회,BIZINFO:PBLN_000000000118750
Q02,dev,부산에서 고령친화 기술 서비스를 만드는 중소기업인데 시장 검증과 사업화 비용을 지원받고 싶어,,,,[부산] 2026년 중소기업 ISO 인증 지원사업 모집 공고,"부산경제진흥원에서는 경영인증평가원과 협력하여 부산지역 중소기업의 국제 표준 인증 지원을 통한 대외 경쟁력 강화를 위하여「2026 중소기업 ISO 인증 지원사업」모집 공고를 다음과 같이 안내하오니 많은 신청 바랍니다. ☞ 부산시 소재 중소기업 및 소상공인 ☞ 국제표준화기구(ISO)의 품질경영, 환경경영, 안전보건경영 인증 취득 및 인증 심사원 양성과정 교육 지원",중소기업,부산,기술,2026-01-29 ~ 2026-12-24,부산경제진흥원,BIZINFO:PBLN_000000000118467
Q02,dev,부산에서 고령친화 기술 서비스를 만드는 중소기업인데 시장 검증과 사업화 비용을 지원받고 싶어,,,,2026년 스마트 전자약 종합지원센터 인허가 지원 기업 상시 모집 공고,"보건복지부 「스마트 전자약 사업화 종합지원센터」 사업의 일환으로, 국내 스마트 전자약 제조기업의 국내ㆍ외 시장 진출을 위해 인허가에 필요한 기술지도, 인증지원을 수행하고자 합니다. 이에 지원 공고를 아래와 같이 안내하오니, 지원을 희망하는 국내 전자약 기술개발 기업은 본 공고문에 따라 신청하여 주시기 바랍니다. ☞ 국내 스마트 전자약 기술개발 기업 ☞ 스마트 전자약 개발 제품에 대한 H/W 및 S/W 통합 인허가 지원 - 기술지도 : 의료 인공지능, 사이버보안, S/W 밸리데이션 - 인증 지원 : 국내외 인허가 요구사항 및 절차 안내, IEC 60606-1, ISO 14708-1 등",중소기업,전국,기술,상시 접수,한국산업기술시험원,BIZINFO:PBLN_000000000120527
Q02,dev,부산에서 고령친화 기술 서비스를 만드는 중소기업인데 시장 검증과 사업화 비용을 지원받고 싶어,,,,2026년 다공성 탄소소재 기반 환경소재 및 부품개발 기반구축 사업 수혜기업 지원(시제품 제작 및 기술지도) 사업 공고,"산업혁신기반구축 관련하여 협력기업의 시제품 제작 및 기술지도를 지원하여 신사업 분야 시장창출을 꾀하고자 아래와 같이 공고하오니 관심있는 협력기업의 많은 참여 바랍니다. ☞ 한국탄소산업진흥원 협력 기업 및 다공성 탄소소재 관련 기업 ☞ 다공성 탄소소재 제조 및 기술지원 , 시제품 제작 지원",중소기업,전국,기술,예산 소진시까지,한국탄소산업진흥원,BIZINFO:PBLN_000000000120673
